log_ret,date,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,sentiment_extend
0.014164477,2016-01-21,0.0058558558558558,0.0048423423423423,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0047297297297297,0.059009009009009,0.0126126126126126,0.0046171171171171,0.0048423423423423,0.0097972972972972,0.005518018018018,0.0351351351351351,0.0047297297297297,0.011036036036036,0.0049549549549549,0.0643018018018018,0.0157657657657657,0.0081081081081081,0.0501126126126126,0.0048423423423423,0.0099099099099099,0.0081081081081081,0.0045045045045045,0.0093468468468468,0.0048423423423423,0.0064189189189189,0.0048423423423423,0.0087837837837837,0.0069819819819819,0.0052927927927927,0.0045045045045045,0.0047297297297297,0.0049549549549549,0.0049549549549549,0.0137387387387387,0.0109234234234234,0.0072072072072072,0.0313063063063063,0.0058558558558558,0.016554054054054,0.0047297297297297,0.013063063063063,0.0059684684684684,0.0204954954954954,0.0045045045045045,0.0054054054054054,0.0050675675675675,0.0065315315315315,0.0049549549549549,0.01509009009009,0.0048423423423423,0.0045045045045045,0.0046171171171171,0.0048423423423423,0.011036036036036,0.0051801801801801,0.0067567567567567,0.0059684684684684,0.0153153153153153,0.0127252252252252,0.0047297297297297,0.005518018018018,0.078490990990991,0.0052927927927927,0.0073198198198198,0.0050675675675675,0.0045045045045045,0.0046171171171171,0.0046171171171171,0.0052927927927927,0.0141891891891891,0.006081081081081,0.0046171171171171,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.005518018018018,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0063063063063063,0.0045045045045045,0.0082207207207207,0.0067567567567567,0.0054054054054054,0.007545045045045,0.0049549549549549,0.0047297297297297,0.005518018018018,0.0233108108108108,0.0081081081081081,0.0049549549549549,0.0049549549549549,0.0333333333333333,0.0057432432432432,0.0046171171171171,0.0052927927927927,0.0057432432432432,-0.03896103896103896
0.023239218,2016-01-22,0.0058558558558558,0.0048423423423423,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0047297297297297,0.059009009009009,0.0126126126126126,0.0046171171171171,0.0048423423423423,0.0097972972972972,0.005518018018018,0.0351351351351351,0.0047297297297297,0.011036036036036,0.0049549549549549,0.0643018018018018,0.0157657657657657,0.0081081081081081,0.0501126126126126,0.0048423423423423,0.0099099099099099,0.0081081081081081,0.0045045045045045,0.0093468468468468,0.0048423423423423,0.0064189189189189,0.0048423423423423,0.0087837837837837,0.0069819819819819,0.0052927927927927,0.0045045045045045,0.0047297297297297,0.0049549549549549,0.0049549549549549,0.0137387387387387,0.0109234234234234,0.0072072072072072,0.0313063063063063,0.0058558558558558,0.016554054054054,0.0047297297297297,0.013063063063063,0.0059684684684684,0.0204954954954954,0.0045045045045045,0.0054054054054054,0.0050675675675675,0.0065315315315315,0.0049549549549549,0.01509009009009,0.0048423423423423,0.0045045045045045,0.0046171171171171,0.0048423423423423,0.011036036036036,0.0051801801801801,0.0067567567567567,0.0059684684684684,0.0153153153153153,0.0127252252252252,0.0047297297297297,0.005518018018018,0.078490990990991,0.0052927927927927,0.0073198198198198,0.0050675675675675,0.0045045045045045,0.0046171171171171,0.0046171171171171,0.0052927927927927,0.0141891891891891,0.006081081081081,0.0046171171171171,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.005518018018018,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0063063063063063,0.0045045045045045,0.0082207207207207,0.0067567567567567,0.0054054054054054,0.007545045045045,0.0049549549549549,0.0047297297297297,0.005518018018018,0.0233108108108108,0.0081081081081081,0.0049549549549549,0.0049549549549549,0.0333333333333333,0.0057432432432432,0.0046171171171171,0.0052927927927927,0.0057432432432432,-0.03896103896103896
0.018760489,2016-01-25,0.0058558558558558,0.0048423423423423,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0047297297297297,0.059009009009009,0.0126126126126126,0.0046171171171171,0.0048423423423423,0.0097972972972972,0.005518018018018,0.0351351351351351,0.0047297297297297,0.011036036036036,0.0049549549549549,0.0643018018018018,0.0157657657657657,0.0081081081081081,0.0501126126126126,0.0048423423423423,0.0099099099099099,0.0081081081081081,0.0045045045045045,0.0093468468468468,0.0048423423423423,0.0064189189189189,0.0048423423423423,0.0087837837837837,0.0069819819819819,0.0052927927927927,0.0045045045045045,0.0047297297297297,0.0049549549549549,0.0049549549549549,0.0137387387387387,0.0109234234234234,0.0072072072072072,0.0313063063063063,0.0058558558558558,0.016554054054054,0.0047297297297297,0.013063063063063,0.0059684684684684,0.0204954954954954,0.0045045045045045,0.0054054054054054,0.0050675675675675,0.0065315315315315,0.0049549549549549,0.01509009009009,0.0048423423423423,0.0045045045045045,0.0046171171171171,0.0048423423423423,0.011036036036036,0.0051801801801801,0.0067567567567567,0.0059684684684684,0.0153153153153153,0.0127252252252252,0.0047297297297297,0.005518018018018,0.078490990990991,0.0052927927927927,0.0073198198198198,0.0050675675675675,0.0045045045045045,0.0046171171171171,0.0046171171171171,0.0052927927927927,0.0141891891891891,0.006081081081081,0.0046171171171171,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.005518018018018,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0063063063063063,0.0045045045045045,0.0082207207207207,0.0067567567567567,0.0054054054054054,0.007545045045045,0.0049549549549549,0.0047297297297297,0.005518018018018,0.0233108108108108,0.0081081081081081,0.0049549549549549,0.0049549549549549,0.0333333333333333,0.0057432432432432,0.0046171171171171,0.0052927927927927,0.0057432432432432,-0.03896103896103896
-0.01665798,2016-01-26,0.0058558558558558,0.0048423423423423,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0047297297297297,0.059009009009009,0.0126126126126126,0.0046171171171171,0.0048423423423423,0.0097972972972972,0.005518018018018,0.0351351351351351,0.0047297297297297,0.011036036036036,0.0049549549549549,0.0643018018018018,0.0157657657657657,0.0081081081081081,0.0501126126126126,0.0048423423423423,0.0099099099099099,0.0081081081081081,0.0045045045045045,0.0093468468468468,0.0048423423423423,0.0064189189189189,0.0048423423423423,0.0087837837837837,0.0069819819819819,0.0052927927927927,0.0045045045045045,0.0047297297297297,0.0049549549549549,0.0049549549549549,0.0137387387387387,0.0109234234234234,0.0072072072072072,0.0313063063063063,0.0058558558558558,0.016554054054054,0.0047297297297297,0.013063063063063,0.0059684684684684,0.0204954954954954,0.0045045045045045,0.0054054054054054,0.0050675675675675,0.0065315315315315,0.0049549549549549,0.01509009009009,0.0048423423423423,0.0045045045045045,0.0046171171171171,0.0048423423423423,0.011036036036036,0.0051801801801801,0.0067567567567567,0.0059684684684684,0.0153153153153153,0.0127252252252252,0.0047297297297297,0.005518018018018,0.078490990990991,0.0052927927927927,0.0073198198198198,0.0050675675675675,0.0045045045045045,0.0046171171171171,0.0046171171171171,0.0052927927927927,0.0141891891891891,0.006081081081081,0.0046171171171171,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.005518018018018,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0063063063063063,0.0045045045045045,0.0082207207207207,0.0067567567567567,0.0054054054054054,0.007545045045045,0.0049549549549549,0.0047297297297297,0.005518018018018,0.0233108108108108,0.0081081081081081,0.0049549549549549,0.0049549549549549,0.0333333333333333,0.0057432432432432,0.0046171171171171,0.0052927927927927,0.0057432432432432,-0.03896103896103896
-0.001128084,2016-01-27,0.0058558558558558,0.0048423423423423,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0047297297297297,0.059009009009009,0.0126126126126126,0.0046171171171171,0.0048423423423423,0.0097972972972972,0.005518018018018,0.0351351351351351,0.0047297297297297,0.011036036036036,0.0049549549549549,0.0643018018018018,0.0157657657657657,0.0081081081081081,0.0501126126126126,0.0048423423423423,0.0099099099099099,0.0081081081081081,0.0045045045045045,0.0093468468468468,0.0048423423423423,0.0064189189189189,0.0048423423423423,0.0087837837837837,0.0069819819819819,0.0052927927927927,0.0045045045045045,0.0047297297297297,0.0049549549549549,0.0049549549549549,0.0137387387387387,0.0109234234234234,0.0072072072072072,0.0313063063063063,0.0058558558558558,0.016554054054054,0.0047297297297297,0.013063063063063,0.0059684684684684,0.0204954954954954,0.0045045045045045,0.0054054054054054,0.0050675675675675,0.0065315315315315,0.0049549549549549,0.01509009009009,0.0048423423423423,0.0045045045045045,0.0046171171171171,0.0048423423423423,0.011036036036036,0.0051801801801801,0.0067567567567567,0.0059684684684684,0.0153153153153153,0.0127252252252252,0.0047297297297297,0.005518018018018,0.078490990990991,0.0052927927927927,0.0073198198198198,0.0050675675675675,0.0045045045045045,0.0046171171171171,0.0046171171171171,0.0052927927927927,0.0141891891891891,0.006081081081081,0.0046171171171171,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.0047297297297297,0.005518018018018,0.0049549549549549,0.0047297297297297,0.0048423423423423,0.0063063063063063,0.0045045045045045,0.0082207207207207,0.0067567567567567,0.0054054054054054,0.007545045045045,0.0049549549549549,0.0047297297297297,0.005518018018018,0.0233108108108108,0.0081081081081081,0.0049549549549549,0.0049549549549549,0.0333333333333333,0.0057432432432432,0.0046171171171171,0.0052927927927927,0.0057432432432432,-0.03896103896103896
0.004994605,2016-01-28,0.0017711962833914,0.0013792102206736,0.0164634146341463,0.0019599303135888,0.000842044134727,0.0018728222996515,0.0056765389082462,0.0083914053426248,0.0009436701509872,0.0030487804878048,0.019410569105691,0.0007984901277584,0.0206445993031358,0.0059233449477351,0.0011759581881533,0.0021486643437862,0.0250871080139372,0.0008710801393728,0.003513356562137,0.0408826945412311,0.0178426248548199,0.0036440185830429,0.0008855981416957,0.0019018583042973,0.0011469221835075,0.0008855981416957,0.002293844367015,0.0021341463414634,0.0049216027874564,0.0015534262485482,0.0064024390243902,0.0018437862950058,0.0095963995354239,0.0016405342624854,0.0015098722415795,0.0334639953542392,0.0016695702671312,0.0051684088269454,0.0018873403019744,0.0030197444831591,0.0027729384436701,0.0200929152148664,0.0009291521486643,0.0110772357723577,0.0058652729384436,0.1576074332171893,0.0013356562137049,0.010307781649245,0.004965156794425,0.0066056910569105,0.0039198606271777,0.1225319396051103,0.0046893147502903,0.0057055749128919,0.0054732868757259,0.0077090592334494,0.0023954703832752,0.0141114982578397,0.0013066202090592,0.0019599303135888,0.0038327526132404,0.0015389082462253,0.0085656213704994,0.0017711962833914,0.0020760743321718,0.001567944250871,0.000842044134727,0.0173635307781649,0.0039053426248548,0.0031358885017421,0.0023373983739837,0.0022648083623693,0.0084204413472706,0.0011614401858304,0.0022212543554006,0.0117595818815331,0.0015969802555168,0.0050377468060394,0.00897212543554,0.0188443670150987,0.0011759581881533,0.004849012775842,0.0679732868757259,0.0012775842044134,0.0086382113821138,0.0009727061556329,0.0095963995354239,0.0117305458768873,0.0007113821138211,0.0011759581881533,0.0056039488966318,0.0085220673635307,0.0051248548199767,0.0221835075493612,0.0064024390243902,0.0022648083623693,0.0069541231126596,0.0032520325203252,0.0504936120789779,0.0163037166085946,0.004612546125461255
0.026502227,2016-01-29,0.0017711962833914,0.0013792102206736,0.0164634146341463,0.0019599303135888,0.000842044134727,0.0018728222996515,0.0056765389082462,0.0083914053426248,0.0009436701509872,0.0030487804878048,0.019410569105691,0.0007984901277584,0.0206445993031358,0.0059233449477351,0.0011759581881533,0.0021486643437862,0.0250871080139372,0.0008710801393728,0.003513356562137,0.0408826945412311,0.0178426248548199,0.0036440185830429,0.0008855981416957,0.0019018583042973,0.0011469221835075,0.0008855981416957,0.002293844367015,0.0021341463414634,0.0049216027874564,0.0015534262485482,0.0064024390243902,0.0018437862950058,0.0095963995354239,0.0016405342624854,0.0015098722415795,0.0334639953542392,0.0016695702671312,0.0051684088269454,0.0018873403019744,0.0030197444831591,0.0027729384436701,0.0200929152148664,0.0009291521486643,0.0110772357723577,0.0058652729384436,0.1576074332171893,0.0013356562137049,0.010307781649245,0.004965156794425,0.0066056910569105,0.0039198606271777,0.1225319396051103,0.0046893147502903,0.0057055749128919,0.0054732868757259,0.0077090592334494,0.0023954703832752,0.0141114982578397,0.0013066202090592,0.0019599303135888,0.0038327526132404,0.0015389082462253,0.0085656213704994,0.0017711962833914,0.0020760743321718,0.001567944250871,0.000842044134727,0.0173635307781649,0.0039053426248548,0.0031358885017421,0.0023373983739837,0.0022648083623693,0.0084204413472706,0.0011614401858304,0.0022212543554006,0.0117595818815331,0.0015969802555168,0.0050377468060394,0.00897212543554,0.0188443670150987,0.0011759581881533,0.004849012775842,0.0679732868757259,0.0012775842044134,0.0086382113821138,0.0009727061556329,0.0095963995354239,0.0117305458768873,0.0007113821138211,0.0011759581881533,0.0056039488966318,0.0085220673635307,0.0051248548199767,0.0221835075493612,0.0064024390243902,0.0022648083623693,0.0069541231126596,0.0032520325203252,0.0504936120789779,0.0163037166085946,0.004612546125461255
-0.000314087,2016-02-01,0.0051086956521739,0.0046739130434782,0.0296739130434782,0.0045652173913043,0.0046739130434782,0.005,0.0172826086956521,0.0246739130434782,0.0044565217391304,0.0059782608695652,0.0372826086956521,0.005,0.008695652173913,0.0069565217391304,0.0177173913043478,0.0044565217391304,0.014891304347826,0.0072826086956521,0.004891304347826,0.0779347826086956,0.0044565217391304,0.0054347826086956,0.0068478260869565,0.0065217391304347,0.005,0.0053260869565217,0.0054347826086956,0.0089130434782608,0.0117391304347826,0.0191304347826086,0.0055434782608695,0.005,0.0063043478260869,0.0055434782608695,0.0054347826086956,0.0060869565217391,0.0057608695652173,0.0054347826086956,0.0133695652173913,0.0043478260869565,0.0063043478260869,0.0044565217391304,0.0055434782608695,0.0092391304347826,0.1518478260869565,0.0046739130434782,0.0056521739130434,0.0047826086956521,0.004891304347826,0.0089130434782608,0.0064130434782608,0.0052173913043478,0.0043478260869565,0.0043478260869565,0.0043478260869565,0.0089130434782608,0.0045652173913043,0.006195652173913,0.0057608695652173,0.0043478260869565,0.021195652173913,0.0070652173913043,0.0081521739130434,0.004891304347826,0.0085869565217391,0.0053260869565217,0.0158695652173913,0.0051086956521739,0.0125,0.0081521739130434,0.0064130434782608,0.0117391304347826,0.0068478260869565,0.0053260869565217,0.0052173913043478,0.0164130434782608,0.0051086956521739,0.0083695652173913,0.0055434782608695,0.0047826086956521,0.007391304347826,0.0053260869565217,0.0118478260869565,0.0059782608695652,0.012391304347826,0.004891304347826,0.0054347826086956,0.0055434782608695,0.0046739130434782,0.0053260869565217,0.0080434782608695,0.0088043478260869,0.0063043478260869,0.0057608695652173,0.0060869565217391,0.0051086956521739,0.0071739130434782,0.0046739130434782,0.007391304347826,0.0056521739130434,-0.006622516556291391
-0.003767213,2016-02-02,0.0051086956521739,0.0046739130434782,0.0296739130434782,0.0045652173913043,0.0046739130434782,0.005,0.0172826086956521,0.0246739130434782,0.0044565217391304,0.0059782608695652,0.0372826086956521,0.005,0.008695652173913,0.0069565217391304,0.0177173913043478,0.0044565217391304,0.014891304347826,0.0072826086956521,0.004891304347826,0.0779347826086956,0.0044565217391304,0.0054347826086956,0.0068478260869565,0.0065217391304347,0.005,0.0053260869565217,0.0054347826086956,0.0089130434782608,0.0117391304347826,0.0191304347826086,0.0055434782608695,0.005,0.0063043478260869,0.0055434782608695,0.0054347826086956,0.0060869565217391,0.0057608695652173,0.0054347826086956,0.0133695652173913,0.0043478260869565,0.0063043478260869,0.0044565217391304,0.0055434782608695,0.0092391304347826,0.1518478260869565,0.0046739130434782,0.0056521739130434,0.0047826086956521,0.004891304347826,0.0089130434782608,0.0064130434782608,0.0052173913043478,0.0043478260869565,0.0043478260869565,0.0043478260869565,0.0089130434782608,0.0045652173913043,0.006195652173913,0.0057608695652173,0.0043478260869565,0.021195652173913,0.0070652173913043,0.0081521739130434,0.004891304347826,0.0085869565217391,0.0053260869565217,0.0158695652173913,0.0051086956521739,0.0125,0.0081521739130434,0.0064130434782608,0.0117391304347826,0.0068478260869565,0.0053260869565217,0.0052173913043478,0.0164130434782608,0.0051086956521739,0.0083695652173913,0.0055434782608695,0.0047826086956521,0.007391304347826,0.0053260869565217,0.0118478260869565,0.0059782608695652,0.012391304347826,0.004891304347826,0.0054347826086956,0.0055434782608695,0.0046739130434782,0.0053260869565217,0.0080434782608695,0.0088043478260869,0.0063043478260869,0.0057608695652173,0.0060869565217391,0.0051086956521739,0.0071739130434782,0.0046739130434782,0.007391304347826,0.0056521739130434,-0.006622516556291391
0.004073761,2016-02-03,0.0051086956521739,0.0046739130434782,0.0296739130434782,0.0045652173913043,0.0046739130434782,0.005,0.0172826086956521,0.0246739130434782,0.0044565217391304,0.0059782608695652,0.0372826086956521,0.005,0.008695652173913,0.0069565217391304,0.0177173913043478,0.0044565217391304,0.014891304347826,0.0072826086956521,0.004891304347826,0.0779347826086956,0.0044565217391304,0.0054347826086956,0.0068478260869565,0.0065217391304347,0.005,0.0053260869565217,0.0054347826086956,0.0089130434782608,0.0117391304347826,0.0191304347826086,0.0055434782608695,0.005,0.0063043478260869,0.0055434782608695,0.0054347826086956,0.0060869565217391,0.0057608695652173,0.0054347826086956,0.0133695652173913,0.0043478260869565,0.0063043478260869,0.0044565217391304,0.0055434782608695,0.0092391304347826,0.1518478260869565,0.0046739130434782,0.0056521739130434,0.0047826086956521,0.004891304347826,0.0089130434782608,0.0064130434782608,0.0052173913043478,0.0043478260869565,0.0043478260869565,0.0043478260869565,0.0089130434782608,0.0045652173913043,0.006195652173913,0.0057608695652173,0.0043478260869565,0.021195652173913,0.0070652173913043,0.0081521739130434,0.004891304347826,0.0085869565217391,0.0053260869565217,0.0158695652173913,0.0051086956521739,0.0125,0.0081521739130434,0.0064130434782608,0.0117391304347826,0.0068478260869565,0.0053260869565217,0.0052173913043478,0.0164130434782608,0.0051086956521739,0.0083695652173913,0.0055434782608695,0.0047826086956521,0.007391304347826,0.0053260869565217,0.0118478260869565,0.0059782608695652,0.012391304347826,0.004891304347826,0.0054347826086956,0.0055434782608695,0.0046739130434782,0.0053260869565217,0.0080434782608695,0.0088043478260869,0.0063043478260869,0.0057608695652173,0.0060869565217391,0.0051086956521739,0.0071739130434782,0.0046739130434782,0.007391304347826,0.0056521739130434,-0.006622516556291391
